Time (s)		Acceleration (g)	
2.490625e-001	2.022502e+000			
2.492188e-001	1.919277e-001			
2.493750e-001	5.080742e+000			
2.495313e-001	4.262979e+000			
2.496875e-001	-3.343550e+000			
2.498438e-001	-6.033658e+000			
2.500000e-001	-4.610225e+000			
2.501563e-001	-4.545529e-001			
2.503125e-001	-2.333379e+000			
2.504688e-001	-6.883349e+000			
2.506250e-001	2.256560e-001			
2.507813e-001	3.928215e+000			
2.509375e-001	-1.976531e+000			
2.510938e-001	-1.914235e+000			
2.512500e-001	9.129347e+000			
2.514063e-001	1.926202e+001			
2.515625e-001	1.356697e+001			
2.517187e-001	-3.447976e+000			
2.518750e-001	-1.366059e+001			
2.520312e-001	-1.919217e+001			
2.521875e-001	-1.781266e+001			
2.523437e-001	-1.732846e+001			
2.525000e-001	1.071758e+001			
2.526563e-001	3.163650e+001			
2.528125e-001	2.746882e+001			
2.529688e-001	1.144664e+001			
2.531250e-001	1.620762e+000			
2.532813e-001	-7.298052e+000			
2.534375e-001	-6.067507e-001			
2.535938e-001	1.200298e-003			
2.537500e-001	8.842235e+000			
2.539063e-001	4.044284e+000			
2.540625e-001	5.857935e+000			
2.542187e-001	-1.324313e+001			
2.543750e-001	-9.305431e+000			
2.545312e-001	8.418890e-001			
2.546875e-001	-3.595493e+000			
2.548437e-001	-7.508344e+000			
2.550000e-001	-1.970457e+001			
2.551563e-001	-1.712153e+001			
2.553125e-001	-1.839109e+001			
2.554688e-001	3.546281e+000			
2.556250e-001	-1.076667e+001			
2.557813e-001	1.250567e+001			
2.559375e-001	2.836280e+001			
2.560938e-001	1.514788e+001			
2.562500e-001	1.032124e+001			
2.564063e-001	-4.849444e+000			
2.565625e-001	-2.665130e+001			
2.567188e-001	-2.702891e+001			
2.568750e-001	-1.207008e+001			
2.570312e-001	-2.074295e+001			
2.571875e-001	4.363684e+000			
2.573437e-001	3.099662e+001			
2.575000e-001	2.427735e+001			
2.576563e-001	4.682483e+000			
2.578125e-001	6.252353e-001			
2.579688e-001	-1.319380e+001			
2.581250e-001	-1.109003e+001			
2.582813e-001	-1.689263e+001			
2.584375e-001	-1.607811e+001			
2.585938e-001	-1.954601e+001			
2.587500e-001	-2.688608e+001			
2.589063e-001	-4.974395e+000			
2.590625e-001	6.340094e+000			
2.592188e-001	8.075005e+000			
2.593750e-001	6.090553e+000			
2.595312e-001	-6.376704e+000			
2.596875e-001	-2.361538e+001			
2.598437e-001	-1.963147e+001			
2.600000e-001	-1.971670e+001			
2.601562e-001	-5.343847e+000			
2.603125e-001	2.768199e+001			
2.604688e-001	3.557683e+001			
2.606250e-001	2.556239e+001			
2.607813e-001	1.697870e+001			
2.609375e-001	6.891631e+000			
2.610938e-001	6.539104e+000			
2.612500e-001	3.534518e+000			
2.614063e-001	1.501573e-001			
2.615625e-001	8.796145e+000			
2.617188e-001	2.149002e+001			
2.618750e-001	1.258957e+001			
2.620312e-001	7.799897e+000			
2.621875e-001	7.930729e+000			
2.623437e-001	1.611784e+001			
2.625000e-001	2.344062e+000			
2.626562e-001	-1.803784e+001			
2.628125e-001	-2.850636e+001			
2.629688e-001	-3.256444e+001			
2.631250e-001	-3.066317e+001			
2.632813e-001	-2.057587e+001			
2.634375e-001	-1.621831e+001			
2.635938e-001	-1.231554e+001			
2.637500e-001	-1.647409e+000			
2.639063e-001	6.160530e+000			
2.640625e-001	-1.813170e+000			
2.642188e-001	-4.710810e+000			
2.643750e-001	-4.478672e+000			
2.645313e-001	7.569680e+000			
2.646875e-001	2.338229e+001			
2.648437e-001	1.998964e+001			
2.650000e-001	2.261121e+001			
2.651562e-001	1.885476e+001			
2.653125e-001	2.219399e+001			
2.654688e-001	1.538722e+001			
2.656250e-001	1.717603e+001			
2.657813e-001	1.168082e+001			
2.659375e-001	1.338128e+001			
2.660938e-001	7.140573e-001			
2.662500e-001	8.275575e+000			
2.664063e-001	1.751127e+001			
2.665625e-001	9.943869e+000			
2.667188e-001	1.750035e-001			
2.668750e-001	-1.309405e+000			
2.670313e-001	-2.000417e+000			
2.671875e-001	-1.076727e+001			
2.673437e-001	-2.668863e+000			
2.675000e-001	-6.268317e+000			
2.676562e-001	-2.069554e+000			
2.678125e-001	-1.643748e+001			
2.679688e-001	-1.989926e+001			
2.681250e-001	-2.122187e+001			
2.682813e-001	-1.401828e+001			
2.684375e-001	-1.273072e+001			
2.685938e-001	-1.699622e-001			
2.687500e-001	9.082415e+000			
2.689063e-001	1.689612e+001			
2.690625e-001	1.598053e+001			
2.692188e-001	7.545194e+000			
2.693750e-001	1.495343e+001			
2.695313e-001	1.045844e+001			
2.696875e-001	2.015420e+000			
2.698437e-001	-9.398333e-001			
2.700000e-001	-2.151054e+000			
2.701562e-001	-6.488331e+000			
2.703125e-001	-8.689078e+000			
2.704687e-001	-5.289593e+000			
2.706250e-001	-8.849558e+000			
2.707813e-001	-1.557363e+001			
2.709375e-001	-1.904453e+001			
2.710938e-001	-7.439327e+000			
2.712500e-001	8.286738e+000			
2.714063e-001	4.694726e+000			
2.715625e-001	5.483802e+000			
2.717188e-001	6.804490e-001			
2.718750e-001	5.159961e+000			
2.720313e-001	5.455355e-001			
2.721875e-001	-7.639177e+000			
2.723438e-001	-9.500599e+000			
2.725000e-001	4.120503e+000			
2.726562e-001	6.370222e+000			
2.728125e-001	-1.408850e+001			
2.729687e-001	2.279006e+000			
2.731250e-001	1.196385e+001			
2.732813e-001	1.401576e+001			
2.734375e-001	4.765183e-002			
2.735938e-001	2.969657e+000			
2.737500e-001	2.567798e+000			
2.739063e-001	2.293722e+001			
2.740625e-001	2.170187e+001			
2.742188e-001	1.245849e+001			
2.743750e-001	-5.237981e+000			
2.745313e-001	3.174308e+000			
2.746875e-001	-3.453858e+000			
2.748438e-001	-1.975379e+001			
2.750000e-001	-2.790825e+001			
2.751562e-001	-2.372977e+001			
2.753125e-001	-1.652870e+001			
2.754687e-001	-1.127236e+001			
2.756250e-001	-2.103954e+001			
2.757813e-001	-2.317331e+001			
2.759375e-001	8.869002e-001			
2.760938e-001	1.609492e+001			
2.762500e-001	3.461180e+000			
2.764063e-001	1.708264e+000			
2.765625e-001	4.932505e+000			
2.767188e-001	7.480258e+000			
2.768750e-001	-7.518907e+000			
2.770313e-001	-2.703791e+000			
2.771875e-001	-1.539622e+000			
2.773438e-001	2.113953e+001			
2.775000e-001	2.523735e+001			
2.776562e-001	2.354049e+001			
2.778125e-001	1.643748e+001			
2.779687e-001	2.013140e+001			
2.781250e-001	-2.203987e+000			
2.782812e-001	-3.891366e-001			
2.784375e-001	-4.700967e+000			
2.785938e-001	-7.918606e+000			
2.787500e-001	-3.821869e+000			
2.789063e-001	-2.550753e+000			
2.790625e-001	-9.259579e+000			
2.792188e-001	1.280106e+001			
2.793750e-001	7.278368e+000			
2.795313e-001	1.135986e+001			
2.796875e-001	2.901120e+000			
2.798438e-001	-1.573579e+001			
2.800000e-001	-2.604887e+001			
2.801563e-001	-1.690704e+001			
2.803125e-001	-1.160016e+001			
2.804687e-001	2.273533e+001			
2.806250e-001	2.840205e+001			
2.807812e-001	3.044736e+001			
2.809375e-001	1.616645e+001			
2.810938e-001	1.697305e+001			
2.812500e-001	-4.059648e+000			
2.814063e-001	-4.010676e+000			
2.815625e-001	-1.111644e+001			
2.817188e-001	-4.318672e-001			
2.818750e-001	4.608184e+000			
2.820313e-001	4.196362e+000			
2.821875e-001	1.115005e+001			
2.823438e-001	1.119374e+001			
2.825000e-001	6.876868e+000			
2.826563e-001	-1.394374e+001			
2.828125e-001	-5.879300e+000			
2.829687e-001	-2.525283e+001			
2.831250e-001	-2.642264e+001			
2.832812e-001	-4.044980e+001			
2.834375e-001	-2.993735e+001			
2.835938e-001	-1.945803e+001			
2.837500e-001	-6.761519e+000			
2.839063e-001	2.265803e+000			
2.840625e-001	1.389465e+001			
2.842188e-001	8.145703e+000			
2.843750e-001	-8.152544e+000			
2.845313e-001	-2.284395e+001			
2.846875e-001	-2.321677e+001			
2.848438e-001	-2.303120e+001			
2.850000e-001	-9.144591e+000			
2.851563e-001	2.908922e+000			
2.853125e-001	2.194001e+001			
2.854687e-001	2.574375e+001			
2.856250e-001	2.221968e+001			
2.857812e-001	6.539704e+000			
2.859375e-001	8.894209e-002			
2.860937e-001	-1.172667e+001			
2.862500e-001	-9.509721e+000			
2.864063e-001	-4.491995e+000			
2.865625e-001	-6.387626e+000			
2.867188e-001	1.073619e+001			
2.868750e-001	1.138195e+001			
2.870313e-001	6.814812e+000			
2.871875e-001	8.444097e-001			
2.873438e-001	-3.201195e-001			
2.875000e-001	4.952190e+000			
2.876563e-001	-4.222168e+000			
2.878125e-001	-1.803976e+001			
2.879688e-001	-1.846286e+001			
2.881250e-001	-6.891151e+000			
2.882812e-001	-1.818932e+000			
2.884375e-001	-3.325666e+000			
2.885937e-001	1.385624e+000			
2.887500e-001	1.051605e+001			
2.889063e-001	5.501446e+000			
2.890625e-001	-2.570558e+000			
2.892188e-001	-1.573087e+001			
2.893750e-001	-4.328875e+000			
2.895313e-001	-4.836721e+000			
2.896875e-001	1.061064e-001			
2.898438e-001	-1.364739e-001			
2.900000e-001	1.047944e+001			
2.901563e-001	1.294810e+001			
2.903125e-001	3.046596e+000			
2.904688e-001	4.449865e+000			
2.906250e-001	3.327946e+000			
2.907812e-001	-4.592220e+000			
2.909375e-001	-2.631017e+001			
2.910937e-001	-2.370313e+001			
2.912500e-001	-1.763430e+001			
2.914063e-001	7.373551e+000			
2.915625e-001	1.933908e+001			
2.917188e-001	1.620366e+001			
2.918750e-001	1.025511e+001			
2.920313e-001	5.799120e+000			
2.921875e-001	-3.120295e+000			
2.923438e-001	-4.034202e-001			
2.925000e-001	-5.165123e+000			
2.926563e-001	-3.065441e+000			
2.928125e-001	-6.516778e+000			
2.929688e-001	2.629133e+000			
2.931250e-001	-1.272460e+001			
2.932812e-001	5.454755e+000			
2.934375e-001	6.588316e+000			
2.935937e-001	1.852144e+001			
2.937500e-001	5.112910e+000			
2.939062e-001	7.195187e+000			
2.940625e-001	-4.008995e-002			
2.942188e-001	-5.102827e+000			
2.943750e-001	-1.235047e+001			
2.945313e-001	-7.868914e+000			
2.946875e-001	2.260521e+000			
2.948438e-001	2.912283e+000			
2.950000e-001	4.560532e+000			
2.951563e-001	1.288640e+000			
2.953125e-001	9.709931e+000			
2.954688e-001	2.107003e+000			
2.956250e-001	-1.550905e+000			
2.957813e-001	-4.422858e+000			
2.959375e-001	5.320681e+000			
2.960937e-001	1.064904e+001			
2.962500e-001	1.030048e+001			
2.964062e-001	1.458686e+001			
2.965625e-001	8.092770e+000			
2.967188e-001	1.200886e+001			
2.968750e-001	1.847979e+000			
2.970313e-001	-3.333228e+000			
2.971875e-001	1.599997e-001			
2.973438e-001	-4.350720e+000			
2.975000e-001	-7.269245e+000			
2.976563e-001	-1.225396e+001			
2.978125e-001	-1.067653e+001			
2.979688e-001	-6.959448e+000			
2.981250e-001	-6.157289e+000			
2.982813e-001	-1.698782e+000			
2.984375e-001	3.124856e+000			
2.985937e-001	3.990631e+000			
2.987500e-001	-6.405031e+000			
2.989062e-001	-1.410602e+001			
2.990625e-001	-1.094972e+001			
2.992188e-001	-1.267563e+001			
2.993750e-001	-1.695181e+001			
2.995313e-001	-2.004090e+001			
2.996875e-001	-1.417660e+001			
2.998438e-001	-1.027035e+001			
3.000000e-001	9.858288e+000			
3.001563e-001	2.697382e+001			
3.003125e-001	3.605083e+001			
3.004688e-001	3.620051e+001			
3.006250e-001	3.354221e+001			
3.007813e-001	2.409226e+001			
3.009375e-001	1.788972e+001			
3.010937e-001	8.764817e+000			
3.012500e-001	5.358611e+000			
3.014062e-001	5.286113e+000			
3.015625e-001	1.993335e+000			
3.017187e-001	-4.262258e-001			
3.018750e-001	-8.543962e+000			
3.020313e-001	-4.830720e+000			
3.021875e-001	-7.602688e-001			
3.023438e-001	-2.241317e+000			
3.025000e-001	8.794584e+000			
3.026563e-001	7.478337e+000			
3.028125e-001	1.371821e+001			
3.029688e-001	6.144926e+000			
3.031250e-001	9.021321e+000			
3.032813e-001	2.952733e+000			
3.034375e-001	-9.998483e-001			
3.035938e-001	-1.260997e+001			
3.037500e-001	-6.905195e+000			
3.039062e-001	-1.074243e+001			
3.040625e-001	-7.966018e+000			
3.042187e-001	-1.263602e+001			
3.043750e-001	-3.176109e+000			
3.045313e-001	8.975709e+000			
3.046875e-001	6.193778e+000			
3.048438e-001	7.654301e+000			
3.050000e-001	4.479872e+000			
3.051563e-001	5.531214e+000			
3.053125e-001	2.771728e+000			
3.054688e-001	5.524132e+000			
3.056250e-001	9.756022e-001			
3.057813e-001	1.290560e+000			
3.059375e-001	-1.253879e+001			
3.060938e-001	-1.020577e+001			
3.062500e-001	-2.169983e+001			
3.064062e-001	-1.897695e+001			
3.065625e-001	-2.965600e+001			
3.067187e-001	-2.439990e+001			
3.068750e-001	-2.427687e+001			
3.070313e-001	-1.517177e+001			
3.071875e-001	-4.195042e-001			
3.073438e-001	7.747564e+000			
3.075000e-001	1.149465e+001			
3.076563e-001	1.360394e+001			
3.078125e-001	1.662053e+001			
3.079688e-001	2.223756e+001			
3.081250e-001	1.353984e+001			
3.082813e-001	1.660612e+001			
3.084375e-001	9.618709e+000			
3.085938e-001	9.518363e-002			
3.087500e-001	3.429131e+000			
3.089062e-001	1.755424e+001			
3.090625e-001	2.691680e+001			
3.092187e-001	2.132545e+001			
3.093750e-001	2.383372e+001			
3.095312e-001	9.210607e+000			
3.096875e-001	-1.317927e+000			
3.098438e-001	-1.886700e+001			
3.100000e-001	-1.180421e+001			
3.101563e-001	-2.466456e+001			
3.103125e-001	-1.002453e+001			
3.104688e-001	-9.967395e+000			
3.106250e-001	-9.457149e-001			
3.107813e-001	-1.503998e+001			
3.109375e-001	-1.114225e+001			
3.110938e-001	-1.513876e+001			
3.112500e-001	-2.888961e+001			
3.114063e-001	-3.845851e+001			
3.115625e-001	-3.140700e+001			
3.117187e-001	-2.594396e+001			
3.118750e-001	1.067881e+001			
3.120312e-001	2.821985e+001			
3.121875e-001	3.399568e+001			
3.123438e-001	3.083554e+001			
3.125000e-001	1.016208e+001			
3.126563e-001	-1.112592e+001			
3.128125e-001	-1.932684e+001			
3.129688e-001	-1.959715e+001			
3.131250e-001	-1.767007e+001			
3.132813e-001	-1.846178e+000			
3.134375e-001	1.582233e+001			
3.135938e-001	2.412335e+001			
3.137500e-001	1.038198e+001			
3.139063e-001	1.020001e+001			
3.140625e-001	2.748202e+000			
3.142187e-001	4.414096e+000			
3.143750e-001	-4.248095e+000			
3.145312e-001	-7.806498e+000			
3.146875e-001	-2.911779e+001			
3.148438e-001	-1.271812e+001			
3.150000e-001	-7.153656e+000			
3.151563e-001	8.340871e+000			
3.153125e-001	1.249486e+001			
3.154688e-001	2.230046e+001			
3.156250e-001	1.066465e+001			
3.157813e-001	-4.223609e+000			
3.159375e-001	-2.091447e+001			
3.160938e-001	-3.322893e+001			
3.162500e-001	-1.230450e+001			
3.164063e-001	8.258411e+000			
3.165625e-001	2.642456e+001			
3.167187e-001	2.946984e+001			
3.168750e-001	2.886225e+001			
3.170312e-001	1.882547e+001			
3.171875e-001	8.884486e+000			
3.173437e-001	-1.211317e+001			
3.175000e-001	-7.989784e+000			
3.176563e-001	-1.213537e+001			
3.178125e-001	-1.641768e+001			
3.179688e-001	-1.915964e+001			
3.181250e-001	-1.702239e+001			
3.182813e-001	5.163802e+000			
3.184375e-001	-1.751235e+000			
3.185938e-001	2.219219e+001			
3.187500e-001	8.601936e+000			
3.189063e-001	1.665702e+001			
3.190625e-001	-1.793917e+001			
3.192188e-001	-1.209768e+001			
3.193750e-001	-1.903229e+001			
3.195312e-001	-1.225504e+000			
3.196875e-001	3.367316e+000			
3.198437e-001	1.195689e+001			
3.200000e-001	9.739339e+000			
3.201563e-001	7.255801e+000			
3.203125e-001	5.337605e+000			
3.204688e-001	-2.584962e+000			
3.206250e-001	-2.619891e+000			
3.207813e-001	-1.340733e+000			
3.209375e-001	1.028835e+001			
3.210938e-001	-4.241373e+000			
3.212500e-001	2.897880e+000			
3.214063e-001	-5.051334e+000			
3.215625e-001	1.073787e+001			
3.217188e-001	6.189457e+000			
3.218750e-001	1.869608e+001			
3.220312e-001	5.060337e+000			
3.221875e-001	-2.688668e-001			
3.223437e-001	-1.537030e+001			
3.225000e-001	-1.817563e+001			
3.226563e-001	-1.355773e+001			
3.228125e-001	-2.908802e+000			
3.229688e-001	1.329090e+000			
3.231250e-001	1.908798e+001			
3.232813e-001	1.810770e+001			
3.234375e-001	1.152550e+001			
3.235938e-001	4.031441e+000			
3.237500e-001	-4.931905e+000			
3.239063e-001	-5.119631e+000			
3.240625e-001	-2.717595e+000			
3.242188e-001	1.330170e+000			
3.243750e-001	1.234627e+000			
3.245312e-001	6.640049e-001			
3.246875e-001	-7.113807e+000			
3.248437e-001	-7.843948e+000			
3.250000e-001	-1.681882e+001			
3.251562e-001	-8.283497e+000			
3.253125e-001	-1.001349e+001			
3.254688e-001	-1.084457e+001			
3.256250e-001	-4.135507e+000			
3.257813e-001	4.491876e+000			
3.259375e-001	1.814370e+000			
3.260938e-001	7.444248e-001			
3.262500e-001	8.315665e-001			
3.264063e-001	2.628053e+000			
3.265625e-001	-1.261633e+000			
3.267188e-001	-1.092667e+001			
3.268750e-001	-9.501800e+000			
3.270313e-001	-1.253843e+001			
3.271875e-001	-1.571334e+001			
3.273437e-001	-6.447761e+000			
3.275000e-001	3.289537e+000			
3.276562e-001	1.124727e+001			
3.278125e-001	1.437885e+001			
3.279688e-001	1.579784e+001			
3.281250e-001	1.082513e+001			
3.282813e-001	5.227538e+000			
3.284375e-001	-6.289562e-001			
3.285938e-001	9.974477e-002			
3.287500e-001	5.852053e+000			
3.289063e-001	1.901752e+000			
3.290625e-001	6.827536e+000			
3.292188e-001	-5.803801e+000			
3.293750e-001	-3.480264e+000			
3.295313e-001	-6.007732e+000			
3.296875e-001	-3.914892e+000			
3.298437e-001	-7.665583e+000			
3.300000e-001	-2.732839e+000			
3.301562e-001	-8.473264e+000			
3.303125e-001	6.624445e-001			
3.304688e-001	1.035533e+001			
3.306250e-001	1.808621e+001			
3.307813e-001	1.995315e+001			
3.309375e-001	9.064050e+000			
3.310938e-001	5.538055e+000			
3.312500e-001	-3.260730e+000			
3.314063e-001	-9.742459e+000			
3.315625e-001	-1.114957e+001			
3.317188e-001	-1.076787e+001			
3.318750e-001	-1.350335e+001			
3.320313e-001	-1.125676e+001			
3.321875e-001	-6.590117e+000			
3.323437e-001	4.855206e-001			
3.325000e-001	1.275917e+000			
3.326562e-001	9.973397e+000			
3.328125e-001	1.099437e+001			
3.329687e-001	1.164325e+001			
3.331250e-001	-8.393444e+000			
3.332813e-001	-1.028799e+001			
3.334375e-001	-1.274224e+001			
3.335938e-001	-7.526469e+000			
3.337500e-001	-1.661885e+001			
3.339063e-001	-1.024190e+001			
3.340625e-001	-8.453339e+000			
3.342188e-001	-2.132930e+000			
3.343750e-001	-1.251851e+001			
3.345313e-001	-1.445159e+001			
3.346875e-001	-1.645969e+000			
3.348438e-001	-3.217279e+000			
3.350000e-001	1.244985e+001			
3.351562e-001	1.379647e+001			
3.353125e-001	1.611880e+001			
3.354687e-001	1.227149e+001			
3.356250e-001	1.029736e+001			
3.357813e-001	2.784451e+000			
3.359375e-001	7.197347e+000			
3.360938e-001	-3.491067e+000			
3.362500e-001	-3.849956e+000			
3.364063e-001	-2.473934e+000			
3.365625e-001	-1.170519e+001			
3.367188e-001	-1.952765e+000			
3.368750e-001	-4.177037e-002			
3.370313e-001	-5.224177e+000			
3.371875e-001	-1.345294e+000			
3.373438e-001	8.253730e+000			
3.375000e-001	2.505142e+000			
3.376562e-001	5.796719e+000			
3.378125e-001	5.387538e+000			
3.379687e-001	1.270768e+001			
3.381250e-001	6.947925e+000			
3.382813e-001	-2.351144e+000			
3.384375e-001	7.620692e-001			
3.385938e-001	5.004043e-001			
3.387500e-001	-9.065491e+000			
3.389063e-001	-4.738657e+000			
3.390625e-001	1.165717e+001			
3.392188e-001	2.240836e+001			
3.393750e-001	1.468205e+001			
3.395313e-001	8.079326e+000			
3.396875e-001	1.402080e+001			
3.398438e-001	1.108163e+001			
3.400000e-001	-1.165009e+000			
3.401562e-001	4.516482e+000			
3.403125e-001	-5.286833e+000			
3.404687e-001	-3.532477e-001			
3.406250e-001	1.221423e+001			
3.407812e-001	4.211126e+000			
3.409375e-001	-9.115904e+000			
3.410938e-001	-8.222042e+000			
3.412500e-001	2.405157e+000			
3.414063e-001	8.680556e-001			
3.415625e-001	-4.692085e+000			
3.417188e-001	-1.489198e+001			
3.418750e-001	-1.107467e+001			
3.420313e-001	5.368933e-001			
3.421875e-001	1.244589e+000			
3.423438e-001	-6.881789e+000			
3.425000e-001	1.901068e+001			
3.426563e-001	2.761238e+001			
3.428125e-001	1.312778e+001			
3.429687e-001	-4.192161e+000			
3.431250e-001	-3.400804e+000			
3.432812e-001	-1.090723e+001			
3.434375e-001	-1.560988e+000			
3.435938e-001	-8.320106e+000			
3.437500e-001	-1.464148e+001			
3.439063e-001	-8.649227e+000			
3.440625e-001	1.167002e+001			
3.442188e-001	2.730678e+000			
3.443750e-001	-9.270862e+000			
3.445313e-001	7.920647e+000			
3.446875e-001	1.871985e+000			
3.448438e-001	7.510865e+000			
3.450000e-001	-9.484035e+000			
3.451563e-001	-5.440591e+000			
3.453125e-001	-4.596181e+000			
3.454687e-001	3.543280e+000			
3.456250e-001	1.686419e+000			
3.457812e-001	5.634319e+000			
3.459375e-001	9.142791e+000			
3.460938e-001	1.388865e+000			
3.462500e-001	-1.433780e+001			
3.464063e-001	-1.273192e+001			
3.465625e-001	-1.077604e+001			
3.467188e-001	2.117686e+000			
3.468750e-001	8.966706e+000			
3.470313e-001	1.102150e+001			
3.471875e-001	1.066129e+001			
3.473438e-001	7.857631e+000			
3.475000e-001	2.993543e+000			
3.476563e-001	8.164427e-001			
3.478125e-001	-1.015032e+001			
3.479687e-001	-1.377186e+001			
3.481250e-001	-1.324961e+001			
3.482812e-001	-2.370385e+001			
3.484375e-001	-1.428607e+001			
3.485937e-001	-9.149872e+000			
3.487500e-001	5.828647e-001			
3.489063e-001	2.952733e-001			
3.490625e-001	1.336184e+001			
3.492188e-001	2.964856e+000			
3.493750e-001	-1.833695e+000			
3.495313e-001	-4.752700e+000			
3.496875e-001	-4.629670e+000			
3.498438e-001	2.425706e+001			
3.500000e-001	2.224236e+001			
3.501563e-001	1.661092e+001			
3.503125e-001	1.351824e+001			
3.504688e-001	1.109856e+001			
3.506250e-001	-5.826247e+000			
3.507812e-001	-5.703096e+000			
3.509375e-001	-1.123611e+001			
3.510937e-001	-1.097553e+000			
3.512500e-001	9.794432e+000			
3.514063e-001	1.388841e+001			
3.515625e-001	1.546632e+001			
3.517188e-001	2.056867e+001			
3.518750e-001	1.157867e+001			
3.520313e-001	9.116984e+000			
3.521875e-001	-1.966568e+000			
3.523438e-001	-1.024130e+001			
3.525000e-001	-2.024639e+001			
3.526563e-001	-2.124348e+001			
3.528125e-001	-1.468169e+001			
3.529688e-001	-1.141099e+001			
3.531250e-001	-1.272436e+001			
3.532812e-001	9.787230e-001			
3.534375e-001	4.886534e+000			
3.535937e-001	1.670815e+000			
3.537500e-001	-1.896231e+000			
3.539063e-001	-4.522723e-001			
3.540625e-001	-1.754956e+000			
3.542188e-001	-9.325595e+000			
3.543750e-001	-6.175174e+000			
3.545313e-001	4.247855e-001			
3.546875e-001	1.087158e+001			
3.548438e-001	1.350647e+001			
3.550000e-001	1.669891e+001			
3.551563e-001	6.840138e+000			
3.553125e-001	2.771488e+000			
3.554688e-001	-2.284851e+001			
3.556250e-001	-1.566977e+001			
3.557812e-001	-1.582929e+001			
3.559375e-001	8.594134e-002			
3.560937e-001	-5.683891e+000			
3.562500e-001	1.389465e+000			
3.564062e-001	-9.962474e-003			
3.565625e-001	6.610882e+000			
3.567188e-001	3.944179e-001			
3.568750e-001	-1.805968e+000			
3.570313e-001	-8.319266e-001			
3.571875e-001	-6.289682e+000			
3.573438e-001	-3.369957e+000			
3.575000e-001	1.602638e+000			
3.576563e-001	4.372446e+000			
3.578125e-001	3.265171e+000			
3.579688e-001	7.806378e+000			
3.581250e-001	3.948141e+000			
3.582813e-001	-3.464180e+000			
3.584375e-001	-7.298412e+000			
3.585937e-001	-7.078278e+000			
3.587500e-001	-8.593534e+000			
3.589062e-001	-1.987634e+001			
3.590625e-001	-1.621927e+001			
3.592188e-001	-1.596228e+001			
3.593750e-001	-1.216670e+001			
3.595313e-001	-8.668913e+000			
3.596875e-001	4.343638e+000			
3.598438e-001	1.687727e+001			
3.600000e-001	1.944279e+001			
3.601563e-001	4.438462e+000			
3.603125e-001	-6.493372e+000			
3.604688e-001	-9.803914e+000			
3.606250e-001	-4.974875e+000			
3.607813e-001	-3.546401e+000			
3.609375e-001	-5.107388e+000			
3.610937e-001	-5.857214e+000			
3.612500e-001	-4.165394e+000			
3.614062e-001	-1.570266e+001			
3.615625e-001	-1.587562e+001			
3.617188e-001	-3.297699e+000			
3.618750e-001	1.262618e+001			
3.620313e-001	1.584261e+001			
3.621875e-001	2.021698e+001			
3.623438e-001	2.103786e+001			
3.625000e-001	2.490678e+001			
3.626563e-001	2.524935e+001			
3.628125e-001	2.854609e+001			
3.629688e-001	2.530684e+001			
3.631250e-001	1.184490e+001			
3.632813e-001	-9.028162e+000			
3.634375e-001	-1.770128e+001			
3.635937e-001	-2.704115e+001			
3.637500e-001	-2.601526e+001			
3.639062e-001	-2.807701e+001			
3.640625e-001	-2.554018e+001			
3.642187e-001	-1.738380e+001			
3.643750e-001	-1.181765e+001			
3.645313e-001	-1.690500e+000			
3.646875e-001	1.268415e+001			
3.648438e-001	2.014964e+001			
3.650000e-001	1.837572e+001			
3.651563e-001	1.285627e+001			
3.653125e-001	1.293201e+001			
3.654688e-001	8.456940e+000			
3.656250e-001	-6.788886e-001			
3.657813e-001	-8.870803e+000			
3.659375e-001	-3.132298e+000			
3.660938e-001	-1.286960e+001			
3.662500e-001	-1.878586e+001			
3.664062e-001	-2.138811e+001			
3.665625e-001	-1.312394e+001			
3.667187e-001	-4.711410e+000			
3.668750e-001	5.024808e+000			
3.670313e-001	1.403461e+001			
3.671875e-001	1.618410e+001			
3.673438e-001	9.746060e+000			
3.675000e-001	7.914526e+000			
3.676563e-001	1.047032e+001			
3.678125e-001	9.261380e+000			
3.679688e-001	-8.606137e-001			
3.681250e-001	-5.378416e+000			
3.682813e-001	-1.593300e+001			
3.684375e-001	-2.115885e+001			
3.685938e-001	-2.631269e+001			
3.687500e-001	-2.122415e+001			
3.689062e-001	-1.676600e+001			
3.690625e-001	-1.113877e+000			
3.692187e-001	2.546432e+000			
3.693750e-001	1.583325e+001			
3.695313e-001	2.521562e+001			
3.696875e-001	2.765619e+001			
3.698438e-001	2.142784e+001			
3.700000e-001	8.958064e+000			
3.701563e-001	2.634774e+000			
3.703125e-001	1.337132e-001			
3.704688e-001	-4.033242e+000			
3.706250e-001	-4.482153e+000			
3.707813e-001	-9.527006e+000			
3.709375e-001	-8.157226e+000			
3.710938e-001	-1.588655e+001			
3.712500e-001	-9.303990e+000			
3.714062e-001	-6.625285e+000			
3.715625e-001	1.347263e+001			
3.717187e-001	1.102198e+001			
3.718750e-001	1.289528e+001			
3.720312e-001	7.300333e+000			
3.721875e-001	7.606409e+000			
3.723438e-001	1.397867e+000			
3.725000e-001	4.989639e+000			
3.726563e-001	3.962184e+000			
3.728125e-001	1.157171e+001			
3.729688e-001	1.875346e+000			
3.731250e-001	-5.899345e+000			
3.732813e-001	-4.924463e+000			
3.734375e-001	-1.356853e+001			
3.735938e-001	-7.458052e+000			
3.737500e-001	1.788444e-001			
